公廁編號,公廁名稱,地址或地點描述,主管機關,備註說明,管理單位名稱,管理單位聯絡電話,建檔日期,啟用日期,緯度,經度,原始公廁級別,最新公廁級別,建檔狀態,建檔類別,公廁類別,縣市代碼,鄉鎮代碼,村里代碼,縣市名稱,鄉鎮名稱,村里名稱,上傳圖片,異動日期
1001014023-B-00010,石棹遊客停車場女廁,嘉義縣竹崎鄉中和村,交通部,阿里山國家風景管理處,阿里山國家風景管理處,0800263567,2012/3/15 下午 04:20:00,2012/3/15 下午 04:20:00,23.47753575,120.6944704,特優級,特優級,啟用,公廁,觀光地區及風景區,10010,1001014,1001014023,嘉義縣,竹崎鄉,中和村,否,2013/1/11 下午 12:00:00
1001014023-B-00011,石棹遊客停車場男廁,嘉義縣竹崎鄉中和村,交通部,阿里山國家風景管理處,阿里山國家風景管理處,0800263567,2012/3/15 下午 04:10:00,2012/3/15 下午 04:10:00,23.47747671,120.6944275,特優級,特優級,啟用,公廁,觀光地區及風景區,10010,1001014,1001014023,嘉義縣,竹崎鄉,中和村,否,2013/1/11 下午 12:00:00
1001014023-B-00016,阿里山鐵路奮起湖站男廁,嘉義縣竹崎鄉中和村奮起湖一九○號,交通部,台灣鐵路管理局,台灣鐵路管理局,05-2251978#663,2009/5/6 下午 04:22:00,2016/12/5 下午 05:25:00,23.50548027,120.6944919,特優級,特優級,啟用,公廁,觀光地區及風景區,10010,1001014,1001014023,嘉義縣,竹崎鄉,中和村,否,2016/12/5 下午 05:25:00
1001014023-B-00017,阿里山鐵路奮起湖站女廁,嘉義縣竹崎鄉中和村奮起湖190號,交通部,台灣鐵路管理局,台灣鐵路管理局,05-2251978#663,2009/5/6 下午 04:24:00,2016/12/5 下午 05:26:00,23.50534253,120.6945348,優等級,特優級,啟用,公廁,觀光地區及風景區,10010,1001014,1001014023,嘉義縣,竹崎鄉,中和村,否,2016/12/5 下午 05:26:00
1001014023-B-00020,大凍山多林檢查哨男廁,嘉義縣竹崎鄉中和村,交通部,阿里山國家風景區管理處,阿里山國家風景區管理處,05-2593900,2011/7/13 下午 02:57:00,2016/12/5 下午 05:28:00,23.50087574,120.7117653,優等級,特優級,啟用,公廁,觀光地區及風景區,10010,1001014,1001014023,嘉義縣,竹崎鄉,中和村,否,2016/12/5 下午 05:28:00
1001014023-B-00021,大凍山多林檢查哨女廁,嘉義縣竹崎鄉中和村,交通部,阿里山國家風景區管理處,阿里山國家風景區管理處,05-2593900,2011/7/13 下午 03:04:00,2016/12/5 下午 05:28:00,23.50119058,120.711937,優等級,特優級,啟用,公廁,觀光地區及風景區,10010,1001014,1001014023,嘉義縣,竹崎鄉,中和村,否,2016/12/5 下午 05:28:00
1001014023-B-00022,大凍山步道七星岩涼亭旁男廁,嘉義縣竹崎鄉中和村,行政院農業委員會,林務局嘉義林管處,林務局嘉義林管處,05-2787006,2013/5/22 上午 10:16:00,2013/5/22 上午 10:09:00,23.49821264,120.7188928,普通級,特優級,啟用,公廁,觀光地區及風景區,10010,1001014,1001014023,嘉義縣,竹崎鄉,中和村,否,2013/5/22 上午 10:16:00
1001014023-B-00023,大凍山步道七星岩涼亭旁女廁,嘉義縣竹崎鄉中和村,行政院農業委員會,林務局嘉義林管處,林務局嘉義林管處,05-2787006,2013/5/22 上午 10:18:00,2013/5/22 上午 10:16:00,23.49835039,120.7185066,普通級,優等級,啟用,公廁,觀光地區及風景區,10010,1001014,1001014023,嘉義縣,竹崎鄉,中和村,否,2013/5/22 上午 10:18:00
1001014023-B-00024,龍雲休閒農場男廁,嘉義縣竹崎鄉中和村石卓一號,其他,龍雲休閒農場,龍雲休閒農場,05-2562216,2015/5/20 下午 03:20:00,2015/5/20 下午 04:50:00,23.48736514,120.7033948,特優級,特優級,啟用,公廁,觀光地區及風景區,10010,1001014,1001014023,嘉義縣,竹崎鄉,中和村,否,2015/5/20 下午 04:50:00
1001014023-B-00025,龍雲休閒農場女廁,嘉義縣竹崎鄉中和村石卓一號,其他,龍雲休閒農場,龍雲休閒農場,05-2262216,2015/5/20 下午 03:26:00,2015/5/20 下午 03:26:00,23.48743296,120.7033929,特優級,特優級,啟用,公廁,觀光地區及風景區,10010,1001014,1001014023,嘉義縣,竹崎鄉,中和村,否,2015/5/20 下午 03:26:00
1001014023-C-00022,石桌加油站男廁,嘉義縣竹崎鄉中和村21鄰永和1-1號,經濟部,台灣中油股份有限公司,台灣中油股份有限公司,05-2561944,2009/5/8 下午 04:12:00,2009/5/8 下午 04:12:00,23.466562,120.69371,優等級,優等級,啟用,公廁,加油站,10010,1001014,1001014023,嘉義縣,竹崎鄉,中和村,否,2010/9/10 下午 03:10:00
1001014023-C-00023,石桌加油站女廁,嘉義縣竹崎鄉中和村永和一之一號,經濟部,台灣中油股份有限公司,台灣中油股份有限公司,05-2561944,2010/9/6 上午 11:15:00,2010/9/6 上午 11:15:00,23.46671057,120.6925392,優等級,優等級,啟用,公廁,加油站,10010,1001014,1001014023,嘉義縣,竹崎鄉,中和村,否,2010/9/10 下午 03:15:00
1001014023-L-00001,統一超商石棹門市,嘉義縣竹崎鄉中和村,,統一超商股份有限公司,統一超商石棹門市,05-2562736,2012/3/15 下午 04:31:00,2012/3/15 下午 04:31:00,23.47761447,120.6958008,特優級,特優級,啟用,公廁,超市,10010,1001014,1001014023,嘉義縣,竹崎鄉,中和村,否,2013/1/11 下午 12:00:00
1001014023-L-00002,石棹萊爾富男廁,嘉義縣竹崎鄉中和村台18線63K,,阿里山國家風景區管理處,石棹萊爾富,05-2562572,2010/9/15 下午 01:03:00,2014/8/19 上午 09:17:00,23.46421082,120.6894922,改善級,特優級,啟用,公廁,超市,10010,1001014,1001014023,嘉義縣,竹崎鄉,中和村,否,2014/8/19 上午 09:16:00
1001014023-L-00003,石棹萊爾富女廁,嘉義縣竹崎鄉中和村台18線63K,,阿里山國家風景區管理處,石棹萊爾富,05-2562572,2010/9/15 下午 01:04:00,2014/8/19 上午 09:16:00,23.46426987,120.6895137,改善級,特優級,啟用,公廁,超市,10010,1001014,1001014023,嘉義縣,竹崎鄉,中和村,否,2014/8/19 上午 09:16:00
1001014023-T-00486,中和國小1樓,嘉義縣竹崎鄉中和村奮起湖215號,教育部,,教育處,05-2561013,2009/5/19 上午 09:57:00,2009/5/19 上午 09:57:00,23.50189898,120.6975603,優等級,優等級,啟用,公廁,各級機關學校,10010,1001014,1001014023,嘉義縣,竹崎鄉,中和村,否,2010/9/21 上午 08:39:00
1001014023-T-00487,中和國小2樓,嘉義縣竹崎鄉中和村奮起湖215號,教育部,,教育處,05-2561013,2009/5/19 上午 09:58:00,2009/5/19 上午 09:58:00,23.50189898,120.6975603,優等級,優等級,啟用,公廁,各級機關學校,10010,1001014,1001014023,嘉義縣,竹崎鄉,中和村,否,2010/9/21 上午 08:42:00
1001015001-E-00014,梅山第一公有零售市場男廁,嘉義縣梅山鄉梅東村中山路112號,縣市政府,梅山鄉公所,梅山鄉公所,05-2620234,2008/11/24 上午 12:00:00,2008/11/24 上午 12:00:00,23.582808,120.55878,優等級,特優級,啟用,公廁,市場,10010,1001015,1001015001,嘉義縣,梅山鄉,梅東村,否,2013/1/11 下午 12:00:00
1001015001-E-00015,梅山第一公有零售市場女廁,嘉義縣梅山鄉梅東村中山路112號,縣市政府,梅山鄉公所,梅山鄉公所,05-2620234,2009/5/11 上午 09:07:00,2009/5/11 上午 09:07:00,23.582808,120.55878,優等級,特優級,啟用,公廁,市場,10010,1001015,1001015001,嘉義縣,梅山鄉,梅東村,否,2013/1/11 下午 12:00:00
1001015001-E-00016,梅山果菜市場男廁,嘉義縣梅山鄉梅東村公園路28巷8號,縣市政府,梅山鄉公所,梅山鄉公所,05-2620234,2008/11/24 上午 12:00:00,2008/11/24 上午 12:00:00,23.577813,120.55902,優等級,特優級,啟用,公廁,市場,10010,1001015,1001015001,嘉義縣,梅山鄉,梅東村,否,2013/1/11 下午 12:00:00
1001015001-E-00017,梅山果菜市場女廁,嘉義縣梅山鄉梅東村公園路28巷8號,縣市政府,梅山鄉公所,梅山鄉公所,05-2620234,2009/5/11 上午 09:09:00,2009/5/11 上午 09:09:00,23.577813,120.55902,優等級,優等級,啟用,公廁,市場,10010,1001015,1001015001,嘉義縣,梅山鄉,梅東村,否,2013/1/11 下午 12:00:00
1001015001-E-00018,梅山果菜市場殘障廁所,嘉義縣梅山鄉梅東村公園路28巷8號,縣市政府,梅山鄉公所,梅山鄉公所,05-2620234,2010/12/28 上午 10:02:00,2010/12/28 上午 10:02:00,23.57511897,120.5545664,優等級,優等級,啟用,公廁,市場,10010,1001015,1001015001,嘉義縣,梅山鄉,梅東村,否,2013/1/11 下午 12:00:00
1001015001-T-00463,梅山國小培英樓1F,嘉義縣梅山鄉梅東村中山路28號之1,教育部,,教育處,05-2621004,2009/5/19 上午 09:02:00,2017/1/12 下午 05:03:00,23.58046822,120.5604887,優等級,特優級,啟用,公廁,各級機關學校,10010,1001015,1001015001,嘉義縣,梅山鄉,梅東村,否,2017/1/12 下午 05:03:00
1001015001-T-00464,梅山國小培英樓2F,嘉義縣梅山鄉梅東村中山路28號之1,教育部,,教育處,05-2621004,2009/5/19 上午 09:03:00,2017/1/12 下午 05:03:00,23.58046822,120.5604887,優等級,特優級,啟用,公廁,各級機關學校,10010,1001015,1001015001,嘉義縣,梅山鄉,梅東村,否,2017/1/12 下午 05:03:00
1001015001-T-00465,梅山國小育才樓1F男廁,嘉義縣梅山鄉梅東村中山路28號之1,教育部,,教育處,05-2621004,2009/5/19 上午 09:04:00,2017/1/12 下午 05:04:00,23.58046822,120.5604887,優等級,優等級,啟用,公廁,各級機關學校,10010,1001015,1001015001,嘉義縣,梅山鄉,梅東村,否,2017/1/12 下午 05:04:00
1001015001-T-00466,梅山國小育才樓1F女廁,嘉義縣梅山鄉梅東村中山路28號之1,教育部,,教育處,05-2621004,2009/5/19 上午 09:05:00,2017/1/12 下午 05:04:00,23.58046822,120.5604887,優等級,優等級,啟用,公廁,各級機關學校,10010,1001015,1001015001,嘉義縣,梅山鄉,梅東村,否,2017/1/12 下午 05:04:00
1001015001-T-00467,梅山國小育才樓1F殘障廁所,嘉義縣梅山鄉梅東村中山路28號之1,教育部,,教育處,05-2621004,2009/5/19 上午 09:06:00,2017/1/12 下午 05:04:00,23.58046822,120.5604887,優等級,特優級,啟用,公廁,各級機關學校,10010,1001015,1001015001,嘉義縣,梅山鄉,梅東村,否,2017/1/12 下午 05:04:00
1001015001-T-00468,梅山國小育才樓2F男廁,嘉義縣梅山鄉梅東村中山路28號之1,教育部,,教育處,05-2621004,2009/5/19 上午 09:10:00,2017/1/12 下午 05:04:00,23.58046822,120.5604887,優等級,優等級,啟用,公廁,各級機關學校,10010,1001015,1001015001,嘉義縣,梅山鄉,梅東村,否,2017/1/12 下午 05:04:00
1001015001-T-00469,梅山國小育才樓2F女廁,嘉義縣梅山鄉梅東村中山路28號之1,教育部,,教育處,05-2621004,2009/5/19 上午 09:12:00,2017/1/12 下午 05:04:00,23.58046822,120.5604887,優等級,優等級,啟用,公廁,各級機關學校,10010,1001015,1001015001,嘉義縣,梅山鄉,梅東村,否,2017/1/12 下午 05:04:00
1001015001-T-00470,梅山國小育才樓2F殘障廁所,嘉義縣梅山鄉梅東村中山路28號之1,教育部,,教育處,05-2621004,2009/5/19 上午 09:15:00,2017/1/12 下午 05:06:00,23.58046822,120.5604887,優等級,優等級,啟用,公廁,各級機關學校,10010,1001015,1001015001,嘉義縣,梅山鄉,梅東村,否,2017/1/12 下午 05:06:00
1001015001-T-00471,梅山國小育才樓3F男廁,嘉義縣梅山鄉梅東村中山路28號之1,教育部,,教育處,05-2621004,2010/12/28 下午 01:43:00,2017/1/12 下午 05:07:00,23.58054688,120.5607891,優等級,優等級,啟用,公廁,各級機關學校,10010,1001015,1001015001,嘉義縣,梅山鄉,梅東村,否,2017/1/12 下午 05:07:00
1001015001-T-00472,梅山國小育才樓3F女廁,嘉義縣梅山鄉梅東村中山路28號之1,教育部,,教育處,05-2621004,2010/12/28 下午 01:46:00,2017/1/12 下午 05:07:00,23.58035022,120.5606174,優等級,優等級,啟用,公廁,各級機關學校,10010,1001015,1001015001,嘉義縣,梅山鄉,梅東村,否,2017/1/12 下午 05:07:00
1001015001-T-00473,梅山國小育才樓3F殘障廁所,嘉義縣梅山鄉梅東村中山路28號之1,教育部,,教育處,05-2621004,2010/12/28 下午 01:47:00,2017/1/12 下午 05:07:00,23.58023223,120.5605745,優等級,優等級,啟用,公廁,各級機關學校,10010,1001015,1001015001,嘉義縣,梅山鄉,梅東村,否,2017/1/12 下午 05:07:00
1001015001-T-00474,梅山國小培英樓3F,嘉義縣梅山鄉梅東村中山路28號之1,教育部,,教育處,05-2621004,2010/12/28 下午 01:53:00,2017/1/12 下午 05:02:00,23.58027156,120.5605745,優等級,特優級,啟用,公廁,各級機關學校,10010,1001015,1001015001,嘉義縣,梅山鄉,梅東村,否,2017/1/12 下午 05:02:00
1001015001-X-00001,中華聖母朝聖地旁公廁,嘉義縣梅山鄉梅東村社教路三號,,中華聖母朝聖地旁,梅山鄉公所,05-2622121,2014/4/30 下午 05:37:00,2014/4/30 下午 05:37:00,23.57817704,120.5612678,特優級,特優級,啟用,公廁,寺廟教堂等宗教活動場所,10010,1001015,1001015001,嘉義縣,梅山鄉,梅東村,是,2014/4/30 下午 05:37:00
1001015002-D-00001,梅山公園景觀公廁男廁,嘉義縣梅山鄉梅南村公園路,縣市政府,梅山鄉公所,梅山鄉公所,05-2620234,2008/11/24 上午 12:00:00,2013/11/26 下午 03:30:00,23.57856635,120.5572182,優等級,優等級,啟用,公廁,公園,10010,1001015,1001015002,嘉義縣,梅山鄉,梅南村,否,2013/11/26 下午 03:31:00
1001015002-D-00002,梅山公園景觀公廁女廁,嘉義縣梅山鄉梅南村公園路,縣市政府,梅山鄉公所,梅山鄉公所,05-2620234,2009/5/8 下午 04:35:00,2014/8/4 下午 03:36:00,23.579298,120.55708,優等級,優等級,啟用,公廁,公園,10010,1001015,1001015002,嘉義縣,梅山鄉,梅南村,否,2014/8/4 下午 03:35:00
1001015002-D-00003,梅山公園體驗館旁男廁,嘉義縣梅山鄉梅南村,縣市政府,梅山鄉公所,梅山鄉公所,05-2620234,2013/7/17 下午 05:48:00,2014/8/4 下午 03:39:00,23.58350355,120.5530604,普通級,優等級,啟用,公廁,公園,10010,1001015,1001015002,嘉義縣,梅山鄉,梅南村,否,2014/8/4 下午 03:39:00
1001015002-D-00004,梅山公園體驗館旁女廁,嘉義縣梅山鄉梅南村,縣市政府,梅山鄉公所,梅山鄉公所,05-2620234,2013/7/17 下午 05:51:00,2013/7/17 下午 05:48:00,23.58377861,120.5517805,普通級,優等級,啟用,公廁,公園,10010,1001015,1001015002,嘉義縣,梅山鄉,梅南村,否,2013/7/17 下午 05:49:00
1001015003-C-00001,中油梅山二站男廁,嘉義縣梅山鄉過山村開元后46號,經濟部,台灣中油股份有限公司,台灣中油股份有限公司,05-2625102,2010/7/16 上午 10:00:00,2010/7/16 上午 10:00:00,23.59124471,120.5365849,特優級,特優級,啟用,公廁,加油站,10010,1001015,1001015003,嘉義縣,梅山鄉,過山村,否,2010/12/31 下午 03:41:00
1001015003-C-00002,中油梅山二站女廁,嘉義縣梅山鄉過山村開元后46號,經濟部,台灣中油股份有限公司,台灣中油股份有限公司,05-2625102,2010/7/16 上午 10:10:00,2010/7/16 上午 10:10:00,23.59116605,120.5367994,特優級,特優級,啟用,公廁,加油站,10010,1001015,1001015003,嘉義縣,梅山鄉,過山村,否,2010/12/31 下午 03:45:00
1001015003-C-00003,中油梅山二站殘障廁所,嘉義縣梅山鄉過山村開元后46號,經濟部,台灣中油股份有限公司,台灣中油股份有限公司,05-2625102,2010/12/28 下午 02:31:00,2010/12/28 下午 02:31:00,23.59112672,120.5369711,特優級,特優級,啟用,公廁,加油站,10010,1001015,1001015003,嘉義縣,梅山鄉,過山村,否,2013/1/11 下午 12:00:00
1001015003-W-00001,過山社區活動中心,嘉義縣梅山鄉過山村開元后22號,,過山社區活動中心,保元宮,05-2624497,2015/7/16 下午 03:33:00,2015/7/16 下午 03:33:00,23.58568451,120.5322343,特優級,特優級,啟用,公廁,民眾團體活動場所,10010,1001015,1001015003,嘉義縣,梅山鄉,過山村,否,2015/7/16 下午 03:34:00
1001015003-X-00001,型厝村福安宮旁,嘉義縣東石鄉型厝村八鄰109號,,型厝村福安宮,福安宮,05-3730901,2014/8/15 上午 11:12:00,2014/8/15 上午 11:12:00,23.47389985,120.1505379,特優級,特優級,啟用,公廁,寺廟教堂等宗教活動場所,10010,1001009,1001009003,嘉義縣,東石鄉,型厝村,否,2014/8/15 上午 11:11:00
1001015004-C-00019,中油梅山站男廁,嘉義縣梅山鄉梅北村中山路746號,經濟部,台灣中油股份有限公司,台灣中油股份有限公司,05-2622821,2009/5/8 下午 04:06:00,2013/11/26 下午 04:10:00,23.59013039,120.5441952,特優級,特優級,啟用,公廁,加油站,10010,1001015,1001015004,嘉義縣,梅山鄉,梅北村,否,2013/11/26 下午 04:11:00
1001015004-C-00020,中油梅山站女廁,嘉義縣梅山鄉梅北村中山路746號,經濟部,台灣中油股份有限公司,台灣中油股份有限公司,05-2622821,2009/5/8 下午 04:08:00,2009/5/8 下午 04:08:00,23.590075,120.54445,特優級,特優級,啟用,公廁,加油站,10010,1001015,1001015004,嘉義縣,梅山鄉,梅北村,否,2010/12/31 下午 03:37:00
1001015004-C-00021,福懋梅山站男廁,嘉義縣梅山鄉梅北村,經濟部,福懋興業股份有限公司,福懋加油站梅山站,05-2627248,2011/8/9 下午 12:20:00,2013/11/26 下午 04:15:00,23.58736508,120.5488118,特優級,特優級,啟用,公廁,加油站,10010,1001015,1001015004,嘉義縣,梅山鄉,梅北村,否,2013/11/26 下午 04:16:00
1001015004-C-00022,福懋梅山站女廁,嘉義縣梅山鄉梅北村,經濟部,福懋興業股份有限公司,福懋加油站梅山站,05-2627248,2011/8/9 下午 12:20:00,2011/8/9 下午 12:20:00,23.58768542,120.5498028,特優級,特優級,啟用,公廁,加油站,10010,1001015,1001015004,嘉義縣,梅山鄉,梅北村,是,2013/1/11 下午 12:00:00
1001015004-T-00455,梅北國小南側1F男廁,嘉義縣梅山鄉梅北村民生街1號,教育部,,教育處,05-2626545,2009/5/18 上午 11:26:00,2009/5/18 上午 11:26:00,23.58056655,120.5605531,優等級,優等級,啟用,公廁,各級機關學校,10010,1001015,1001015004,嘉義縣,梅山鄉,梅北村,否,2013/1/11 下午 12:00:00
1001015004-T-00456,梅北國小南側1F女廁,嘉義縣梅山鄉梅北村民生街1號,教育部,,教育處,05-2626545,2009/5/18 上午 11:27:00,2009/5/18 上午 11:27:00,23.58056655,120.5605531,優等級,優等級,啟用,公廁,各級機關學校,10010,1001015,1001015004,嘉義縣,梅山鄉,梅北村,否,2013/1/11 下午 12:00:00
1001015004-T-00457,梅北國小南側2F男廁,嘉義縣梅山鄉梅北村民生街1號,教育部,,教育處,05-2626545,2009/5/18 上午 11:41:00,2009/5/18 上午 11:41:00,23.58056655,120.5605531,優等級,優等級,啟用,公廁,各級機關學校,10010,1001015,1001015004,嘉義縣,梅山鄉,梅北村,否,2013/1/11 下午 12:00:00
1001015004-T-00458,梅北國小南側2F女廁,嘉義縣梅山鄉梅北村民生街1號,教育部,,教育處,05-2626545,2009/5/19 上午 08:56:00,2009/5/19 上午 08:56:00,23.58056655,120.5605531,優等級,優等級,啟用,公廁,各級機關學校,10010,1001015,1001015004,嘉義縣,梅山鄉,梅北村,否,2013/1/11 下午 12:00:00
1001015004-T-00459,梅北國小北側2F男廁,嘉義縣梅山鄉梅北村民生街1號,教育部,,教育處,05-2626545,2010/12/28 上午 10:25:00,2010/12/28 上午 10:25:00,23.58735112,120.5512619,優等級,優等級,啟用,公廁,各級機關學校,10010,1001015,1001015004,嘉義縣,梅山鄉,梅北村,否,2013/1/11 下午 12:00:00
1001015004-T-00460,梅北國小北側2F女廁,嘉義縣梅山鄉梅北村民生街1號,教育部,,教育處,05-2626545,2010/12/28 上午 10:28:00,2010/12/28 上午 10:28:00,23.58754777,120.5513477,優等級,優等級,啟用,公廁,各級機關學校,10010,1001015,1001015004,嘉義縣,梅山鄉,梅北村,否,2013/1/11 下午 12:00:00
1001015004-T-00461,梅北國小北側2F殘障廁所,嘉義縣梅山鄉梅北村民生街1號,教育部,,教育處,05-2626545,2010/12/28 上午 10:30:00,2010/12/28 上午 10:30:00,23.58754777,120.5514336,優等級,特優級,啟用,公廁,各級機關學校,10010,1001015,1001015004,嘉義縣,梅山鄉,梅北村,否,2013/1/11 下午 12:00:00
1001015004-T-00462,梅北國小北側1F男廁,嘉義縣梅山鄉梅北村民生街1號,教育部,,教育處,05-2626545,2010/12/28 上午 10:33:00,2010/12/28 上午 10:33:00,23.58746911,120.5513048,優等級,特優級,啟用,公廁,各級機關學校,10010,1001015,1001015004,嘉義縣,梅山鄉,梅北村,否,2013/1/11 下午 12:00:00
1001015004-T-00463,梅北國小北側1F女廁,嘉義縣梅山鄉梅北村民生街1號,教育部,,教育處,05-2626545,2010/12/28 上午 10:36:00,2010/12/28 上午 10:36:00,23.58739045,120.5514765,優等級,優等級,啟用,公廁,各級機關學校,10010,1001015,1001015004,嘉義縣,梅山鄉,梅北村,否,2013/1/11 下午 12:00:00
1001015004-T-00464,梅北國小北側1F殘障廁所,嘉義縣梅山鄉梅北村民生街1號,教育部,,教育處,05-2626545,2010/12/28 上午 10:39:00,2010/12/28 上午 10:39:00,23.58750844,120.5511761,優等級,特優級,啟用,公廁,各級機關學校,10010,1001015,1001015004,嘉義縣,梅山鄉,梅北村,否,2013/1/11 下午 12:00:00
1001015004-T-00471,梅山國中C棟1F男廁,嘉義縣梅山鄉梅北村健康街136號,教育部,,教育處,05-2621047,2009/5/19 上午 09:16:00,2009/5/19 上午 09:16:00,23.58672184,120.5614328,優等級,優等級,啟用,公廁,各級機關學校,10010,1001015,1001015004,嘉義縣,梅山鄉,梅北村,否,2013/1/11 下午 12:00:00
1001015004-T-00472,梅山國中C棟1F女廁,嘉義縣梅山鄉梅北村健康街136號,教育部,,教育處,05-2621047,2009/5/19 上午 09:19:00,2009/5/19 上午 09:19:00,23.58672184,120.5614328,優等級,優等級,啟用,公廁,各級機關學校,10010,1001015,1001015004,嘉義縣,梅山鄉,梅北村,否,2013/1/11 下午 12:00:00
1001015004-T-00473,梅山國中C棟1F殘障廁所,嘉義縣梅山鄉梅北村健康街136號,教育部,,教育處,05-2621047,2009/5/19 上午 09:20:00,2015/10/28 上午 11:38:00,23.58672184,120.5614328,優等級,特優級,啟用,公廁,各級機關學校,10010,1001015,1001015004,嘉義縣,梅山鄉,梅北村,否,2015/10/28 上午 11:38:00
1001015004-T-00474,梅山國中C棟2F男廁,嘉義縣梅山鄉梅北村健康街136號,教育部,,教育處,05-2621047,2009/5/19 上午 09:22:00,2015/10/28 上午 11:39:00,23.58672184,120.5614328,優等級,優等級,啟用,公廁,各級機關學校,10010,1001015,1001015004,嘉義縣,梅山鄉,梅北村,否,2015/10/28 上午 11:39:00
1001015004-T-00475,梅山國中C棟2F女廁,嘉義縣梅山鄉梅北村健康街136號,教育部,,教育處,05-2621047,2009/5/19 上午 09:34:00,2015/10/28 上午 11:39:00,23.58672184,120.5614328,優等級,優等級,啟用,公廁,各級機關學校,10010,1001015,1001015004,嘉義縣,梅山鄉,梅北村,否,2015/10/28 上午 11:39:00
1001015004-T-00476,梅山國中C棟2F殘障廁所,嘉義縣梅山鄉梅北村健康街136號,教育部,,教育處,05-2621047,2009/5/19 上午 09:36:00,2015/10/28 上午 11:39:00,23.58672184,120.5614328,優等級,特優級,啟用,公廁,各級機關學校,10010,1001015,1001015004,嘉義縣,梅山鄉,梅北村,否,2015/10/28 上午 11:39:00
1001015004-T-00477,梅山國中C棟3F男廁,嘉義縣梅山鄉梅北村健康街136號,教育部,,教育處,05-2621047,2010/12/28 上午 10:55:00,2015/10/28 上午 11:40:00,23.5868005,120.5615616,優等級,特優級,啟用,公廁,各級機關學校,10010,1001015,1001015004,嘉義縣,梅山鄉,梅北村,否,2015/10/28 上午 11:40:00
1001015004-T-00478,梅山國中C棟3F女廁,嘉義縣梅山鄉梅北村健康街136號,教育部,,教育處,05-2621047,2010/12/28 上午 11:00:00,2015/10/28 上午 11:40:00,23.5868005,120.5612183,優等級,優等級,啟用,公廁,各級機關學校,10010,1001015,1001015004,嘉義縣,梅山鄉,梅北村,否,2015/10/28 上午 11:40:00
1001015004-T-00479,梅山國中C棟3F殘障廁所,嘉義縣梅山鄉梅北村健康街136號,教育部,,教育處,05-2621047,2010/12/28 上午 11:05:00,2010/12/28 上午 11:05:00,23.58695782,120.5612183,優等級,特優級,啟用,公廁,各級機關學校,10010,1001015,1001015004,嘉義縣,梅山鄉,梅北村,否,2013/1/11 下午 12:00:00
1001015004-T-00480,梅山國中B棟東側1F男廁,嘉義縣梅山鄉梅北村健康街136號,教育部,,教育處,05-2621047,2010/12/28 上午 11:06:00,2010/12/28 上午 11:06:00,23.5868005,120.561347,優等級,優等級,啟用,公廁,各級機關學校,10010,1001015,1001015004,嘉義縣,梅山鄉,梅北村,否,2010/12/31 下午 12:12:00
1001015004-T-00481,梅山國中B棟東側1F女廁,嘉義縣梅山鄉梅北村健康街136號,教育部,,教育處,05-2621047,2010/12/28 上午 11:09:00,2010/12/28 上午 11:09:00,23.58699715,120.5610466,優等級,優等級,啟用,公廁,各級機關學校,10010,1001015,1001015004,嘉義縣,梅山鄉,梅北村,否,2010/12/31 下午 12:15:00
1001015004-T-00482,梅山國中B棟東側1F殘障廁所,嘉義縣梅山鄉梅北村健康街136號,教育部,,教育處,05-2621047,2010/12/28 上午 11:11:00,2010/12/28 上午 11:11:00,23.58672184,120.5612612,優等級,特優級,啟用,公廁,各級機關學校,10010,1001015,1001015004,嘉義縣,梅山鄉,梅北村,否,2013/1/11 下午 12:00:00
1001015004-T-00483,梅山國中B棟東側2F男廁,嘉義縣梅山鄉梅北村健康街136號,教育部,,教育處,05-2621047,2010/12/28 上午 11:12:00,2010/12/28 上午 11:12:00,23.5868005,120.5610895,優等級,優等級,啟用,公廁,各級機關學校,10010,1001015,1001015004,嘉義縣,梅山鄉,梅北村,否,2010/12/31 下午 01:34:00
1001015004-T-00484,梅山國中B棟東側2F女廁,嘉義縣梅山鄉梅北村健康街136號,教育部,,教育處,05-2621047,2010/12/28 上午 11:14:00,2010/12/28 上午 11:14:00,23.58660385,120.5612183,優等級,優等級,啟用,公廁,各級機關學校,10010,1001015,1001015004,嘉義縣,梅山鄉,梅北村,否,2010/12/31 下午 01:37:00
1001015004-T-00485,梅山國中B棟東側2F殘障廁所,嘉義縣梅山鄉梅北村健康街136號,教育部,,教育處,05-2621047,2010/12/28 上午 11:16:00,2010/12/28 上午 11:16:00,23.58664318,120.5610466,優等級,優等級,啟用,公廁,各級機關學校,10010,1001015,1001015004,嘉義縣,梅山鄉,梅北村,否,2013/1/11 下午 12:00:00
1001015004-T-00486,梅山國中B棟西側2F男廁,嘉義縣梅山鄉梅北村健康街136號,教育部,,教育處,05-2621047,2010/12/28 上午 11:17:00,2010/12/28 上午 11:17:00,23.58676117,120.5610037,優等級,優等級,啟用,公廁,各級機關學校,10010,1001015,1001015004,嘉義縣,梅山鄉,梅北村,否,2010/12/31 下午 01:43:00
1001015004-T-00487,梅山國中B棟西側2F女廁,嘉義縣梅山鄉梅北村健康街136號,教育部,,教育處,05-2621047,2010/12/28 上午 11:19:00,2010/12/28 上午 11:19:00,23.58668251,120.5612183,優等級,優等級,啟用,公廁,各級機關學校,10010,1001015,1001015004,嘉義縣,梅山鄉,梅北村,否,2010/12/31 下午 01:47:00
